Ion,A,Q_low,m_ion_in_u,Z,LEIR_gamma_inj,LEIR_gamma_extr,PS_gamma_inj,PS_gamma_extr,SPS_gamma_inj,SPS_gamma_extr,LEIR_Ekin_per_u_inj,LEIR_Ekin_per_u_extr,PS_Ekin_per_u_inj,PS_Ekin_per_u_extr,SPS_Ekin_per_u_inj,SPS_Ekin_per_u_extr,p_LEIR_extr_proton_equiv,p_PS_inj_proton_equiv,p_PS_extr_proton_equiv,p_SPS_inj_proton_equiv,p_SPS_extr_proton_equiv,LEIR_Brho,PS_Brho_inj,PS_Brho_extr,SPS_Brho_inj,SPS_Brho_extr,PS_B_field_is_too_low
4B10,10.0,4.0,10.01293695,5.0,1.0045033063671582,1.31989475377024,1.31989475377024,11.189011513777398,11.189011513777398,241.2374107275125,0.004200000000000001,0.29834922527885704,0.29834922527885704,9.502761941748492,9.503282599167,224.06923399277883,2.0086094686000004,2.0086094686000004,25.984123725460293,20.788437918867505,450.0,6.7,6.7,86.67370719999998,69.34276484989994,1501.0384283916842,False
5B10,10.0,5.0,10.01293695,5.0,1.004503059644003,1.469502916484563,1.469502916484563,13.965379658793703,13.965379658793703,241.2374107275125,0.004200000000000001,0.43790498130782496,0.43790498130782496,12.092798868310304,12.092798868310304,224.06923399277883,2.0086094686,2.0086094686,25.98412372546029,25.984123725460293,450.0,6.7,6.7,86.67370719999998,86.67370719999998,1501.0384283916842,False
1Li6,6.0,1.0,6.0151228874,3.0,1.0044983697449816,1.0623362612396352,1.0623362612396352,4.744913936952471,4.744913936952471,240.94221312159775,0.004200000000000001,0.0582015956999863,0.0582015956999863,3.4965197231168976,3.4971576054801066,224.06809598854983,2.0086094686000004,2.0086094686000022,25.984123725460293,8.662954700112001,449.99999999999994,6.7,6.700000000000007,86.67370719999998,28.896506462854383,1501.0384283916842,False
2Li6,6.0,2.0,6.0151228874,3.0,1.0044979594557175,1.2305037696904222,1.2305037696904222,9.329583890728278,9.329583890728278,240.94221312159775,0.004200000000000001,0.21523445069500285,0.21523445069500285,7.777805177098325,7.778514578535342,224.06809598854983,2.0086094686000004,2.0086094686000004,25.984123725460293,17.324329131144708,449.99999999999994,6.7,6.700000000000001,86.67370719999998,57.78774171545272,1501.0384283916842,False
3Li6,6.0,3.0,6.0151228874,3.0,1.0044975492412904,1.468537688566465,1.468537688566465,13.948377874319174,13.948377874319174,240.94221312159775,0.004200000000000001,0.43754013272670794,0.43754013272670794,12.091738000968737,12.091738000968737,224.06809598854983,2.0086094686000004,2.0086094686000004,25.984123725460293,25.984123725460293,449.99999999999994,6.7,6.700000000000001,86.67370719999998,86.67370719999998,1501.0384283916842,False
1Li7,7.0,1.0,7.0160034366,3.0,1.0044993041051324,1.0461788854988845,1.0461788854988845,4.100356579734013,4.100356579734013,206.570811061909,0.004200000000000001,0.043106959334904535,0.043106959334904674,2.8941136963889376,2.8945663475194725,191.92577899640665,2.0086094686000004,2.0086094686000044,25.984123725460293,8.662729249297131,449.99999999999994,6.7,6.700000000000014,86.67370719999998,28.895754439883643,1501.0384283916842,False
2Li7,7.0,2.0,7.0160034366,3.0,1.0044989522779328,1.173840676645305,1.173840676645305,8.015098543507687,8.015098543507687,206.570811061909,0.004200000000000001,0.16228908350318608,0.16228908350318608,6.548950080499735,6.549462181641147,191.92577899640665,2.0086094686000004,2.0086094686,25.984123725460293,17.32410371852058,449.99999999999994,6.7,6.699999999999999,86.67370719999998,57.78698981987257,1501.0384283916842,False
3Li7,7.0,3.0,7.0160034366,3.0,1.0044986005057517,1.3602008640945307,1.3602008640945307,11.969620272646166,11.969620272646166,206.570811061909,0.004200000000000001,0.3362920595555859,0.3362920595555859,10.241497347054535,10.241497347054535,191.92577899640665,2.0086094686000004,2.0086094686000004,25.984123725460293,25.984123725460293,449.99999999999994,6.7,6.7,86.67370719999998,86.67370719999998,1501.0384283916842,False
1He4,4.0,1.0,4.00260325413,2.0,1.0045065703462703,1.1359189433589945,1.1359189433589945,7.0415639501807785,7.0415639501807785,241.3923942586803,0.004200000000000001,0.12667272853739478,0.12667272853739478,5.630571951852337,5.631343760061063,224.06983035150216,2.0086094686000004,2.0086094686000004,25.984123725460293,12.993842743976256,450.0,6.7,6.700000000000001,86.67370719999998,43.34279398041513,1501.0384283916842,False
2He4,4.0,2.0,4.00260325413,2.0,1.0045059526947586,1.4700098958883758,1.4700098958883758,13.974305913996298,13.974305913996298,241.3923942586803,0.004200000000000001,0.438096379712865,0.438096379712865,12.093354841956144,12.093354841956142,224.06983035150216,2.0086094686000004,2.0086094686000004,25.984123725460293,25.98412372546029,450.0,6.7,6.7,86.67370719999998,86.67370719999997,1501.0384283916842,False
